"siteid","spid","x","y","occ","group","alt","asp2","ontprec","ontprec4","ontprecsd","ontslp","onttemp","onttempsd","onttmin4","ontveg","watdist"
17826,"pseudo1",-80.2751599499,45.54248549,0,NA,210,0.5812382,1109,68,18,0.2054642,42,10520,-7,2,581719.4
17827,"pseudo1",-86.8918269617,52.0341524952,0,NA,225,0.4856429,722,43,39,0.08366646,-29,13958,-79,2,328798
17828,"pseudo1",-79.9084932641,50.3591524079,0,NA,257,0.5144956,843,43,31,0.08105124,-25,12935,-80,2,58437.36
17829,"pseudo1",-91.3418271937,52.6674858616,0,NA,320,0.8682432,688,36,45,0.386201,-33,14215,-80,2,445538.4
17830,"pseudo1",-81.0918266592,46.2174855252,0,NA,264,0.9791338,917,61,15,0.4235694,30,10925,-18,2,519055.6
17831,"pseudo1",-90.433493813,51.2008191184,0,NA,394,0.3713909,786,45,40,0.1210219,-24,13856,-75,2,541572.4
17832,"pseudo1",-79.7751599238,50.5258190832,0,NA,205,0.9938837,830,43,32,0.2038857,-25,12947,-80,2,38571.77
17833,"pseudo1",-93.775160654,53.4341525682,0,NA,307,-0.8395702,603,29,48,0.2913093,-32,14490,-74,2,395250
17834,"pseudo1",-91.8418272198,53.2758192266,0,NA,279,-0.9486833,643,33,46,0.06644874,-36,14366,-82,3,409868.8
17835,"pseudo1",-85.3668268821,52.8424858707,0,NA,133,1,663,38,42,0.1249621,-36,14060,-89,3,206965.3
17836,"pseudo1",-85.3251602133,52.2174858381,0,NA,167,-0.9701425,725,43,37,0.1560085,-32,13957,-84,2,221463.8
17837,"pseudo1",-87.7251603385,49.3258190206,0,NA,481,-0.9796622,849,40,29,0.740919,-19,12214,-66,2,516449.1
17838,"pseudo1",-90.1418271312,50.067485726,0,NA,440,0.8137333,805,47,35,0.2832498,-20,13482,-71,2,625693.4
17839,"pseudo1",-82.8668267517,53.6841525813,0,NA,50,-0.8944272,523,21,56,0.04151021,-46,13720,-103,3,43834.62
17840,"pseudo1",-86.2918269304,49.2841523518,0,NA,357,-0.2696299,855,47,24,0.3413529,-13,12146,-62,2,425150.2
17841,"pseudo1",-92.2418272407,49.7591523766,0,NA,411,-0.6277524,761,46,38,0.3080199,-3,13282,-41,2,748098.6
17842,"pseudo1",-83.4751601168,52.6924858629,0,NA,61,-0.5144957,620,30,46,0.08366646,-34,13853,-89,2,85011.52
17843,"pseudo1",-82.7418267452,51.93415249,0,NA,58,-0.9943091,666,32,42,0.4467082,-26,13651,-82,1,66313.81
17844,"pseudo1",-77.758493152,44.9758187938,0,NA,362,0.8041761,876,63,11,0.3085439,34,10755,-14,2,651819.1
17845,"pseudo1",-79.3168265666,46.2341521927,0,NA,244,0.9863939,1021,65,17,0.0374168,30,11260,-19,2,500925.2
17846,"pseudo1",-89.5418270999,55.1341526569,0,NA,111,-0.9938837,547,28,47,0.06961472,-56,14480,-107,3,155894.6
17847,"pseudo1",-82.7918267478,53.2841525604,0,NA,35,6.123032e-17,544,22,55,0.07338035,-41,13737,-98,3,37604.77
17848,"pseudo1",-75.7251597126,44.7841521171,0,NA,107,-0.1961161,930,69,12,0.2645749,51,10907,4,4,715812.7
17849,"pseudo1",-91.0168271768,51.9258191562,0,NA,372,-0.9138115,741,40,43,0.02320492,-27,14028,-76,3,506900.6
17850,"pseudo1",-89.1334937452,50.2508190689,0,NA,352,-0.9209673,758,45,36,0.2512124,-21,13385,-74,2,551230.6
17851,"pseudo1",-90.5834938209,52.5674858564,0,NA,331,0.9992009,706,38,44,0.1893719,-34,14204,-83,2,430047.6
17852,"pseudo1",-80.6584933032,50.3924857429,0,NA,217,0.7071068,848,44,29,0.1993455,-21,13003,-76,2,72872.72
17853,"pseudo1",-89.1834937478,56.2341527143,0,NA,99,0.8574929,494,25,49,0.07264284,-69,14521,-123,3,60830.73
17854,"pseudo1",-90.1084937961,54.3674859502,0,NA,176,-0.05255882,586,30,47,0.05291534,-50,14476,-99,2,242661.8
17855,"pseudo1",-81.2084933319,46.7758188876,0,NA,424,-0.7288482,885,58,19,0.4135354,12,11507,-37,2,461334.1
17856,"pseudo1",-83.8084934675,53.8258192553,0,NA,102,-0.9973337,545,25,53,0.08557545,-48,13936,-104,2,99700.57
17857,"pseudo1",-82.4751600646,50.3591524079,0,NA,92,0.7071068,846,47,24,0.1210219,-6,13240,-60,2,128184.8
17858,"pseudo1",-92.4668272524,48.7341523231,0,NA,371,-0.9910982,729,47,43,0.1542731,7,12936,-33,2,846122.4
17859,"pseudo1",-91.3834938626,52.8424858707,0,NA,286,0.7071068,675,35,45,0.01467608,-33,14262,-80,3,430654.6
17860,"pseudo1",-86.7751602889,55.8008193583,0,NA,10,0.9284767,483,24,53,0.2085854,-60,14334,-117,2,7200.783
17861,"pseudo1",-86.2251602602,55.0008193166,0,NA,92,0.3162278,518,27,51,0.03113266,-56,14282,-112,2,52059.38
17862,"pseudo1",-88.6418270529,53.4008192332,0,NA,214,0.824042,629,36,45,0.1467605,-41,14267,-92,3,276284.1
17863,"pseudo1",-80.416826624,46.2008188576,0,NA,212,0.9720822,986,63,14,0.05588482,35,11147,-14,2,510938.3
17864,"pseudo1",-80.6751599708,46.7674855539,0,NA,263,-0.5144958,886,57,18,0.6269373,24,11683,-25,3,452259.6
17865,"pseudo1",-91.5418272042,48.8674856634,0,NA,413,0.7071068,697,44,38,0.1392292,1,12942,-43,3,779966.4
17866,"pseudo1",-83.3168267752,50.7091524261,0,NA,170,0.9486834,828,48,23,0.05588482,-18,13418,-70,3,167260.3
17867,"pseudo1",-79.1251598899,44.8924854561,0,NA,289,-0.3511235,1033,66,12,0.1993455,41,10460,-8,2,650658.8
17868,"pseudo1",-86.9918269669,54.5008192905,0,NA,114,-0.9701425,557,30,49,0.07554969,-50,14309,-103,3,115803.9
17869,"pseudo1",-87.5501603293,50.5091524157,0,NA,326,0.9182112,793,41,35,1.345638,-23,13409,-73,2,437687.6
17870,"pseudo1",-92.875160607,51.8841524874,0,NA,394,0.955779,671,35,45,0.05588482,-23,13924,-64,2,563670.3
17871,"pseudo1",-90.4251604793,49.5758190337,0,NA,476,0.6291983,811,46,36,0.226648,-16,13221,-65,2,669133.5
17872,"pseudo1",-87.5084936605,52.3841525135,0,NA,260,0.9632913,687,41,42,0.09567624,-32,14039,-82,2,322619.7
17873,"pseudo1",-81.5334933489,46.2341521927,0,NA,233,0.4758186,893,61,16,0.3258583,30,10765,-18,3,526323.8
17874,"pseudo1",-90.7751604975,51.6174858068,0,NA,365,-0.1961161,762,42,42,0.1445423,-25,13984,-74,3,520126.6
17875,"pseudo1",-79.5501599121,48.9924856699,0,NA,306,0.5057195,873,45,31,0.02935215,-11,12848,-62,2,194591.2
17876,"pseudo1",-77.6334931455,45.5508188237,0,NA,286,0.8488147,862,60,16,0.5886711,32,11204,-16,2,590697.9
17877,"pseudo1",-88.316827036,48.9758190024,0,NA,411,0.008901765,820,39,28,1.960153,-9,11996,-56,2,572364
17878,"pseudo1",-94.6834940347,52.8841525395,0,NA,315,0.9916004,578,27,46,0.2189137,-25,14436,-63,2,468212
17879,"pseudo1",-79.4918265757,44.9841521275,0,NA,259,0.6770566,1090,68,15,0.02320492,43,10361,-7,2,639838.4
17880,"pseudo1",-83.000160092,54.3924859515,0,NA,29,-0.4472136,487,19,58,0.1083447,-52,13739,-112,3,36795.41
17881,"pseudo1",-82.6668267413,53.3508192305,0,NA,31,0.9998477,537,21,56,0.0374168,-42,13716,-99,2,32214.83
17882,"pseudo1",-82.3834933932,48.1924856282,0,NA,350,-0.1283418,760,42,25,0.5645818,-2,12212,-51,2,331196.7
17883,"pseudo1",-91.225160521,53.3008192279,0,NA,267,0.7071068,649,33,46,0.07903305,-38,14350,-86,2,382083.2
17884,"pseudo1",-91.1584938508,54.6841526334,0,NA,156,0.9761871,571,28,47,0.1396154,-50,14540,-99,2,265148
17885,"pseudo1",-76.7751597674,44.7758187833,0,NA,239,-0.2300254,886,67,11,0.2907543,43,10769,-3,3,690691.3
17886,"pseudo1",-87.525160328,54.8174859737,0,NA,107,-0.3162278,541,29,49,0.060511,-53,14379,-106,3,126765
17887,"pseudo1",-81.7834933619,47.4758189241,0,NA,402,0.9992419,853,52,21,0.279422,4,11852,-49,2,399357.5
17888,"pseudo1",-91.0001605093,51.8091524835,0,NA,395,-0.8178065,750,41,42,0.2366433,-28,13990,-76,2,515081.3
17889,"pseudo1",-94.4084940203,52.1174858329,0,NA,330,-0.5144957,602,30,46,0.04278775,-19,14204,-57,2,548508.8
17890,"pseudo1",-83.0084934258,49.1591523453,0,NA,276,0.8574929,838,47,20,0.01037755,-8,12749,-58,2,252623.3
17891,"pseudo1",-87.0418269695,52.3508191784,0,NA,233,-0.9938837,695,42,42,0.0886658,-32,14022,-82,2,314382.2
17892,"pseudo1",-86.8918269617,54.1924859411,0,NA,116,-0.2425356,574,32,49,0.02320492,-46,14273,-99,3,131282.1
17893,"pseudo1",-88.7668270594,55.9424860324,0,NA,99,-0.1961161,502,26,50,0.1312666,-66,14493,-119,2,69799.37
17894,"pseudo1",-85.3501602146,50.0841523935,0,NA,179,0.7071068,874,55,23,0.1496669,-13,13096,-65,2,325457.1
17895,"pseudo1",-86.125160255,49.384152357,0,NA,320,0.6026027,848,46,25,0.4456221,-12,12391,-62,2,408935.8
17896,"pseudo1",-88.2251603645,53.4091525669,0,NA,192,0.9103664,625,36,46,0.04278775,-39,14244,-90,2,255273.3
17897,"pseudo1",-80.1834932785,44.3841520962,0,NA,347,0.7871453,952,62,12,2.448403,47,9855,-4,4,709465.3
17898,"pseudo1",-91.3084938587,51.1008191132,0,NA,386,0.961524,766,44,40,0.3737308,-19,13762,-64,2,588181.2
17899,"pseudo1",-79.7084932537,46.7758188876,0,NA,311,-0.7859546,952,59,18,0.9655232,21,11659,-27,3,441516.6
17900,"pseudo1",-90.4168271455,50.9174857703,0,NA,383,-0.8376106,790,46,39,0.2078095,-22,13776,-72,2,566269.1
17901,"pseudo1",-91.9334938913,51.0758191119,0,NA,415,0.997227,740,42,41,0.4278696,-17,13650,-60,2,619710.2
17902,"pseudo1",-79.5668265796,44.7674854496,0,NA,196,-0.7365298,1028,64,13,0.1117695,50,10181,-1,2,664205.8
17903,"pseudo1",-89.6418271051,53.3508192305,0,NA,245,-0.9486833,645,35,45,0.02075511,-42,14298,-91,1,323885.7
17904,"pseudo1",-81.8418266983,47.4591522566,0,NA,396,-1,853,52,21,0.3454297,4,11833,-47,2,401986.4
17905,"pseudo1",-91.2584938561,52.6008191914,0,NA,340,0.9658428,697,37,44,0.173959,-33,14183,-80,2,448610.6
17906,"pseudo1",-83.8001601337,53.0508192149,0,NA,93,-0.7071068,602,30,48,0.1300302,-39,13899,-94,2,101197.1
17907,"pseudo1",-87.3501603189,54.5841526282,0,NA,104,0.8741573,554,30,48,0.02320492,-50,14336,-103,2,132666.3
17908,"pseudo1",-88.7501603919,54.8508193088,0,NA,118,0.9899495,551,29,49,0.06961472,-53,14421,-105,3,148164.8
17909,"pseudo1",-88.0584936892,53.7924859202,0,NA,163,-0.4190583,602,34,46,0.3852238,-43,14277,-93,3,218256.8
17910,"pseudo1",-89.4834937635,52.5591525226,0,NA,320,-0.06651922,694,39,45,0.09567624,-36,14163,-87,2,382207.8
17911,"pseudo1",-88.7501603919,51.9424858238,0,NA,274,-0.9728062,709,41,43,0.2431524,-28,13962,-80,2,407142.1
17912,"pseudo1",-83.5501601207,54.7591526373,0,NA,40,0.9284767,480,19,58,0.05188776,-55,13868,-114,3,43278.06
17913,"pseudo1",-81.3251600047,49.0091523374,0,NA,279,0.8320503,910,47,22,0,-8,12694,-61,2,225413.3
17914,"pseudo1",-91.7834938834,51.3091524574,0,NA,394,0.7071068,736,41,41,0.1183222,-19,13754,-63,3,593154.9
17915,"pseudo1",-90.0251604584,48.559152314,0,NA,476,-0.9333456,759,44,35,0.6757857,-1,11976,-51,1,705862.4
17916,"pseudo1",-94.7584940386,50.1674857312,0,NA,391,0.4856429,604,35,45,0.4258514,0,13658,-31,2,768572.6
17917,"pseudo1",-92.6584939291,49.9091523844,0,NA,395,-0.9160199,726,42,44,0.1556629,-1,13274,-37,3,752474.6
17918,"pseudo1",-93.4751606383,52.4424858498,0,NA,355,-0.7682213,634,32,46,0.1058306,-26,14203,-67,3,502909.9
17919,"pseudo1",-89.2918270868,51.7424858133,0,NA,383,0.9119214,733,42,43,0.3704023,-33,13973,-85,2,446335.8
17920,"pseudo1",-86.2168269265,49.63415237,0,NA,339,0.9001593,853,46,26,0.060511,-17,12742,-68,2,402983.6
17921,"pseudo1",-79.2751598977,43.8258187338,0,NA,194,-0.4355609,819,60,13,0.3570798,64,9863,13,5,768880.8
17922,"pseudo1",-89.4501604284,55.6758193518,0,NA,130,-0.9486833,522,27,48,0.09281959,-64,14511,-117,3,119761.1
17923,"pseudo1",-82.9084934206,49.7258190415,0,NA,259,0.8211887,885,51,19,0.02935215,-12,13055,-63,2,198514.3
17924,"pseudo1",-88.0751603567,55.7591526895,0,NA,41,0.9958932,500,26,51,0.08366646,-60,14455,-116,3,40140.34
17925,"pseudo1",-81.2584933345,51.2008191184,0,NA,40,-0.7071068,745,38,35,0.03113266,-19,13182,-75,2,25314.86
17926,"pseudo1",-81.49182668,44.1591520845,0,NA,270,-1.83691e-16,1062,67,15,0.4433205,55,9438,3,4,749481.2
17927,"pseudo1",-90.1334937974,48.6508189854,0,NA,461,-0.8944272,758,43,37,0.4505487,-1,12159,-52,2,707254.1
17928,"pseudo1",-83.3668267778,47.4841522579,0,NA,472,0.06194977,922,49,20,0.8000972,2,11641,-49,3,430258.3
17929,"pseudo1",-87.4084936553,50.2091524,0,NA,332,0.4568048,815,41,33,0.07338035,-21,13217,-71,2,445415.7
17930,"pseudo1",-90.9418271729,55.2341526621,0,NA,113,0.8944271,541,27,47,0.04402823,-56,14575,-106,2,207467.6
17931,"pseudo1",-85.875160242,52.8841525395,0,NA,147,1,664,39,42,0.102207,-36,14095,-88,3,237870.4
17932,"pseudo1",-93.7334939851,52.0008191601,0,NA,366,0.9578263,632,32,46,0.7802031,-21,14087,-61,2,554414.6
17933,"pseudo1",-84.3084934936,46.9591522305,0,NA,301,0.3014255,1087,60,17,1.490713,18,10609,-31,2,513256.3
17934,"pseudo1",-77.6334931455,44.067485413,0,NA,97,-0.9486833,888,70,11,0.6216769,61,10119,10,4,753031.6
17935,"pseudo1",-90.7834938313,53.1508192201,0,NA,292,0.8064049,667,35,45,0.1580658,-39,14320,-88,2,379097.9
17936,"pseudo1",-83.4751601168,53.4091525669,0,NA,76,0.4472136,561,25,53,0.3052101,-43,13867,-99,3,84922.52
17937,"pseudo1",-85.1334935366,54.5674859607,0,NA,129,0.7071068,527,26,53,0.06563339,-55,14144,-111,3,51404.29
17938,"pseudo1",-80.7668266422,44.4174854313,0,NA,387,0.5087293,1055,68,13,0.9075894,45,9659,-4,4,710829.3
17939,"pseudo1",-92.5668272576,53.9341525943,0,NA,253,0.9701425,603,30,47,0.2198954,-40,14501,-86,2,334814.3
17940,"pseudo1",-89.966827122,51.6424858081,0,NA,340,1,762,43,42,0.3399302,-27,14008,-79,2,482319
17941,"pseudo1",-91.6251605419,53.800819254,0,NA,271,0.3162276,622,31,47,0.2442572,-44,14452,-91,2,355137.9
17942,"pseudo1",-93.8084939891,52.0091524939,0,NA,362,0.740719,629,32,46,0.5153234,-21,14086,-60,1,553972.2
17943,"pseudo1",-93.2251606253,49.2008190141,0,NA,411,-0.8574929,708,42,46,0.02320492,6,13066,-28,1,840658.1
17944,"pseudo1",-86.2168269265,49.0341523387,0,NA,325,0.3353247,858,48,22,0.5293419,-8,11689,-57,2,435282.3
17945,"pseudo1",-94.8584940438,49.9508190532,0,NA,337,0.02776681,593,35,46,0.2116604,4,13653,-27,2,794063.5
17946,"pseudo1",-88.0418270216,50.9008191028,0,NA,342,0.2544933,758,42,38,0.05870429,-26,13557,-77,2,451304.5
17947,"pseudo1",-82.7334934114,50.1424857299,0,NA,122,-0.4472136,868,49,22,0.1542731,-7,13195,-59,2,157866.8
17948,"pseudo1",-85.3584935484,52.3674858459,0,NA,175,0.1961161,709,42,38,0.02320492,-34,13997,-86,2,217236.3
17949,"pseudo1",-92.0001605614,51.5924858055,0,NA,417,0.2963991,723,39,42,0.0622653,-23,13824,-66,3,572217.8
17950,"pseudo1",-85.9584935796,51.717485812,0,NA,165,-0.7071068,767,47,35,0.02320492,-26,13878,-77,3,285114.8
17951,"pseudo1",-81.4751600125,44.39248543,0,NA,195,-0.7071068,1020,65,15,0.2085854,57,9347,6,2,723550.4
17952,"pseudo1",-80.6168266344,43.134152031,0,NA,297,-1,982,81,11,0.1717786,60,9684,7,2,850937.1
17953,"pseudo1",-83.9668268091,49.1424856777,0,NA,312,0.9103664,798,45,19,0.134908,-11,12622,-61,2,298516.5
17954,"pseudo1",-79.2418265627,46.150818855,0,NA,267,-0.9986178,1024,66,16,0.1996154,29,11224,-20,4,510695.9
17955,"pseudo1",-88.9501604023,51.3674857938,0,NA,374,0.09950387,737,43,42,0.1441693,-30,13819,-82,2,468583.2
17956,"pseudo1",-86.9084936292,53.225819224,0,NA,165,-0.8741572,634,37,45,0.1396154,-38,14173,-89,3,220920.3
17957,"pseudo1",-92.0584938978,52.5591525226,0,NA,344,0.9010016,678,35,45,0.2181745,-30,14170,-75,2,482343.9
17958,"pseudo1",-87.0668269708,50.675819091,0,NA,280,0.999406,801,43,35,0.68771,-22,13518,-72,2,398898.2
17959,"pseudo1",-86.7418269538,49.6674857051,0,NA,339,0.8741573,850,44,28,0.6202897,-17,12695,-66,2,436182.2
17960,"pseudo1",-81.5084933476,49.0091523374,0,NA,275,0.9958932,900,47,22,0.09567624,-7,12685,-60,2,227384.2
17961,"pseudo1",-88.6418270529,53.5591525747,0,NA,183,-0.564684,619,35,46,0.3810076,-41,14286,-91,3,264967.1
17962,"pseudo1",-91.6418272094,51.8341524848,0,NA,406,-0.7071068,729,39,43,0.1364952,-26,13927,-71,2,536240.7
17963,"pseudo1",-82.8501600842,51.4091524626,0,NA,89,0.6,738,39,34,0.1467605,-21,13565,-75,2,110221.8
17964,"pseudo1",-81.4251600099,49.5258190311,0,NA,240,0.7071068,908,47,23,0.4761142,-9,12872,-63,2,169817.3
17965,"pseudo1",-84.4168268326,48.667485653,0,NA,392,0.9175556,811,45,21,0.6126041,-9,12107,-59,2,360341.8
17966,"pseudo1",-83.1001600972,49.9341523857,0,NA,206,0.7893524,879,51,19,0.07264284,-12,13158,-64,2,192991.2
17967,"pseudo1",-85.908493577,50.2758190702,0,NA,241,0.8253073,861,51,28,0.1411497,-18,13303,-70,2,352955.4
17968,"pseudo1",-91.1751605184,50.5591524183,0,NA,414,0.3022441,790,47,38,0.01467608,-16,13604,-61,2,630180.2
17969,"pseudo1",-87.7084936709,49.742485709,0,NA,340,-0.9904923,828,40,31,0.659252,-16,12802,-67,2,491895.1
17970,"pseudo1",-90.9584938404,50.2924857377,0,NA,415,-0.9938837,807,48,36,0.06312417,-15,13508,-62,2,646143
17971,"pseudo1",-83.9418268078,51.6174858068,0,NA,93,0.8574929,751,44,32,0.05188776,-24,13728,-76,2,155950.1
17972,"pseudo1",-83.2751601064,54.1091526034,0,NA,79,0.1104316,511,21,57,0.05188776,-51,13816,-110,2,56631.71
17973,"pseudo1",-86.2084935927,52.0674858303,0,NA,187,0.7071068,729,44,38,0.03113266,-29,13953,-80,3,283673.8
17974,"pseudo1",-89.60849377,55.0508193192,0,NA,98,-0.9728062,551,29,48,0.1441693,-54,14475,-105,2,165607.2
17975,"pseudo1",-83.4751601168,50.6258190884,0,NA,148,0.9284766,835,49,22,0.0886658,-16,13421,-68,2,180197.6
17976,"pseudo1",-83.1001600972,48.3758189711,0,NA,356,0.8099421,777,40,25,0.3955678,-3,12314,-53,2,331951.9
17977,"pseudo1",-82.8084934154,50.0091523896,0,NA,183,-0.1737853,877,50,21,0.01467608,-9,13149,-61,2,171196.6
17978,"pseudo1",-85.8168269056,52.0091524939,0,NA,178,-1,741,45,37,0,-29,13934,-81,2,261621.2
17979,"pseudo1",-89.5834937687,56.3591527208,0,NA,87,0.9958932,491,25,49,0.0622653,-70,14544,-124,2,61717.04
17980,"pseudo1",-93.5168273072,50.8174857651,0,NA,377,0.797092,661,35,44,0.4991898,-8,13596,-43,2,685014.2
17981,"pseudo1",-91.9001605562,51.000819108,0,NA,438,0.5462676,745,42,41,0.1441693,-17,13625,-60,2,623839.9
17982,"pseudo1",-90.0001604571,55.4924860089,0,NA,122,0.9899495,533,27,47,0,-61,14528,-112,3,157373.3
17983,"pseudo1",-89.2251604167,52.2508191732,0,NA,294,-1,706,40,44,0.2366433,-32,14087,-84,2,396918.6
17984,"pseudo1",-90.4918271494,54.1508192723,0,NA,217,0.7071068,603,31,46,0.1312666,-49,14457,-98,1,277555.3
17985,"pseudo1",-84.7168268482,54.8674859763,0,NA,69,0.7071068,502,23,55,0.1560085,-56,14083,-113,3,42305.69
17986,"pseudo1",-83.1918267687,52.2091525043,0,NA,59,0.9486834,657,33,43,0.04278775,-29,13758,-83,2,89897.52
17987,"pseudo1",-85.3168268795,49.8258190467,0,NA,241,-0.9237421,856,53,23,0.3708382,-14,12909,-65,1,335059.9
17988,"pseudo1",-85.3668268821,49.2174856816,0,NA,397,-0.9834532,825,49,22,1.498954,-16,12396,-66,2,371852.7
17989,"pseudo1",-86.6834936175,54.4008192853,0,NA,122,-0.8574929,559,31,49,0.07903305,-50,14292,-103,3,105497.9
17990,"pseudo1",-93.5751606436,50.9508191054,0,NA,367,0.07840972,653,35,44,0.6964999,-10,13663,-46,2,670652.4
17991,"pseudo1",-82.1918267165,48.8258189945,0,NA,272,-0.358979,826,45,24,0.5012349,-4,12574,-53,3,259364.1
17992,"pseudo1",-91.4084938639,50.9341524378,0,NA,387,-0.7071068,766,44,40,0.2044133,-16,13689,-62,2,607194.8
17993,"pseudo1",-82.7001600764,54.4758192892,0,NA,18,-1,476,17,59,0.1058306,-52,13665,-112,2,20121.81
17994,"pseudo1",-82.7834934141,53.4341525682,0,NA,31,0.9998477,534,22,56,0.1913519,-42,13729,-100,2,40513.68
17995,"pseudo1",-88.3584937048,53.3591525643,0,NA,223,0.999822,629,36,46,0.2220883,-41,14225,-91,2,266004.4
17996,"pseudo1",-87.1168269734,51.9591524913,0,NA,238,0.5299988,719,43,41,0.1663644,-28,13939,-78,2,346498.1
17997,"pseudo1",-82.5584934023,53.7674859189,0,NA,28,0.1414214,510,19,58,0.1411497,-46,13671,-105,2,26561.38
17998,"pseudo1",-91.800160551,49.600819035,0,NA,405,-0.7878072,801,49,32,0.01037755,-5,13297,-44,3,744385.6
17999,"pseudo1",-84.0001601442,46.3508188655,0,NA,193,-0.2169305,930,62,19,0.250998,33,10501,-18,4,565533.3
18000,"pseudo1",-89.6668271064,48.6841523205,0,NA,434,-0.9522153,761,46,31,0.3523743,-4,12217,-52,1,676016.4
18001,"pseudo1",-89.1501604128,56.6258194013,0,NA,32,0.8320503,476,24,50,0.08927103,-70,14513,-126,3,25260.79
18002,"pseudo1",-87.0251603019,52.8008192019,0,NA,198,-0.7071068,667,40,43,0.0880564,-34,14106,-85,3,266689.7
18003,"pseudo1",-80.5001599616,45.8841521745,0,NA,206,0.905237,1028,64,15,0.3993609,39,10777,-10,2,546402.2
18004,"pseudo1",-75.9834930594,45.2841521432,0,NA,123,0.9374253,894,65,12,0.2792292,44,11309,0,4,656897.8
18005,"pseudo1",-90.0418271259,48.7258189893,0,NA,496,0.2169305,769,43,35,0.6240107,-6,12286,-56,2,696881.3
18006,"pseudo1",-87.8584936787,51.5924858055,0,NA,272,0.8574929,726,42,40,0.06961472,-26,13813,-76,2,409016
18007,"pseudo1",-84.0334934792,51.5924858055,0,NA,97,0.9103664,755,44,32,0.07264284,-23,13735,-76,2,163218.3
18008,"pseudo1",-83.433493448,48.6341523179,0,NA,308,0.1961161,791,42,22,0.2088433,-4,12426,-54,2,318596.1
18009,"pseudo1",-80.2334932811,49.167485679,0,NA,338,0.4061384,873,45,27,0.595943,-16,12859,-68,2,185882.1
18010,"pseudo1",-81.7834933619,49.4424856934,0,NA,214,0.9805807,896,48,23,0.02935215,-6,12846,-57,2,185424
18011,"pseudo1",-82.7251600777,48.2508189646,0,NA,358,0.1788855,758,41,25,0.5954911,-2,12249,-51,2,333111.3
18012,"pseudo1",-93.6418273137,48.9258189998,0,NA,352,0.8605767,683,41,50,0.5101781,11,13059,-22,3,883965.4
18013,"pseudo1",-79.841826594,46.0341521823,0,NA,260,0.9701425,1064,66,14,0.1103148,33,11062,-16,2,524512.4
18014,"pseudo1",-81.8668266996,46.8174855565,0,NA,446,-0.03843326,895,60,18,0.6498756,10,11305,-41,2,472376.6
18015,"pseudo1",-82.06682671,52.5591525226,0,NA,11,1,575,23,54,0.02935215,-33,13577,-90,2,16979.4
18016,"pseudo1",-91.8834938887,49.5758190337,0,NA,414,-0.6022386,795,49,32,1.108513,-4,13272,-44,1,750009.6
18017,"pseudo1",-86.1918269251,51.2174857859,0,NA,194,0.3162278,801,48,34,0.134908,-23,13745,-73,2,317900.6
18018,"pseudo1",-80.2251599473,50.8841524352,0,NA,40,0.919145,793,41,33,0.1958026,-19,12974,-75,2,42272.96
18019,"pseudo1",-80.4001599564,43.7591520636,0,NA,435,-0.9701425,969,70,12,0.3250311,47,9815,-4,4,779652.3
18020,"pseudo1",-89.2668270855,48.8841523309,0,NA,468,0.5608481,775,46,28,0.764591,-10,12363,-59,2,640159.9
18021,"pseudo1",-86.5334936096,48.9091523322,0,NA,255,-0.6554058,867,49,20,0.9218889,-2,11276,-46,2,462051
18022,"pseudo1",-92.2751605758,52.9841525448,0,NA,292,0.7071068,650,33,46,0.1496669,-32,14289,-76,2,441494.8
18023,"pseudo1",-89.5418270999,48.4841523101,0,NA,400,-0.9733604,760,47,30,1.853918,1,11899,-47,2,677644.6
18024,"pseudo1",-84.0334934792,53.0424858811,0,NA,94,0.9486833,613,31,46,0.0328167,-39,13966,-94,3,116951.9
18025,"pseudo1",-91.1501605171,48.592485649,0,NA,449,-0.3277726,708,43,42,0.2059877,4,12567,-43,2,772263.6
18026,"pseudo1",-82.5418267348,53.192485889,0,NA,22,6.123032e-17,543,22,55,0.05870429,-40,13663,-97,3,19243.7
18027,"pseudo1",-94.133494006,53.4174859007,0,NA,265,0.9938837,589,28,48,0.0886658,-28,14530,-69,2,401455.9
18028,"pseudo1",-83.5084934519,53.9758192631,0,NA,86,0.7893522,525,22,56,0.1160244,-50,13875,-107,3,75604.71
18029,"pseudo1",-89.6918271077,51.6424858081,0,NA,351,0.9970545,753,43,43,0.2494918,-29,13982,-81,2,470744.8
18030,"pseudo1",-94.5418273606,51.609152473,0,NA,365,0.975441,605,31,46,0.1767228,-16,14058,-52,1,606174.4
18031,"pseudo1",-90.3668271429,49.6174857025,0,NA,473,-0.4008189,810,46,36,0.5889455,-17,13237,-66,3,663436.4
18032,"pseudo1",-89.5251604323,54.4258192866,0,NA,139,0.9950372,581,31,47,0.1353065,-49,14428,-99,2,214166
18033,"pseudo1",-81.3418266722,51.0841524457,0,NA,39,-0.9486833,759,39,34,0.07554969,-17,13196,-72,2,24816.27
18034,"pseudo1",-85.7168269004,50.7424857612,0,NA,186,0.8320503,849,53,29,0.1083447,-19,13514,-71,2,311782.6
18035,"pseudo1",-91.0501605119,52.3341525109,0,NA,369,-0.919145,721,38,43,0.02320492,-32,14126,-80,3,468096.6
18036,"pseudo1",-93.0251606149,51.9174858225,0,NA,394,0.9867294,663,34,45,0.6126041,-23,13950,-64,2,560929.1
18037,"pseudo1",-84.8584935223,50.3674857416,0,NA,153,0.7071068,858,55,22,0.02935215,-15,13257,-66,2,282413.3
